"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"7321","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","74056","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.844243263,49.034028923,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7322","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","73001","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.844243263,49.034028923,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7323","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","72107","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2017-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7324","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","69179","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2016-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7325","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","68372","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2016-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7326","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","68172","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2016-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7327","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","68080","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2016-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7328","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","67959","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2016-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7329","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","67468","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7330","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","67386","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2015-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7331","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","67260","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2015-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7332","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","66941","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2015-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7333","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","66807","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7334","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","65469","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2014-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7335","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","64805","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7336","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","64151","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2014-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7337","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","63798","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2014-07-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7338","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","63151","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2014-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7339","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","62200","0000000134","Onde OFB","1","Ecoulement visible",-0.844243263,49.034028923,2014-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7340","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","1204","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2013-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"7341","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","1062","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"7342","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","958","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"7343","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","886","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"7344","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","663","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2012-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"7345","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","595","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2012-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"7346","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","462","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"7347","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","283","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2012-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"7348","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","174","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"7349","I4530002","Planche au Prêtre","14","Calvados","14596","SAINT-JEAN-DES-ESSARTIERS","28","Normandie","03","Seine-Normandie","I4535000","Ruisseau de la Planche au Pretre","160","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.844243263,49.034028923,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"7350","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","97531","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2023-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"7351","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","97409","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2023-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"7352","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","97274","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"7353","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","97098","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2023-03-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"7354","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","97001","0000000134","Onde OFB",NA,"Donnée manquante",-0.777245691,49.1978564,2022-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7355","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96958","0000000134","Onde OFB",NA,"Donnée manquante",-0.777245691,49.1978564,2022-11-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7356","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96926","0000000134","Onde OFB",NA,"Donnée manquante",-0.777245691,49.1978564,2022-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7357","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96864","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2022-10-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7358","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96804","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7359","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96718","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2022-09-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7360","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96643","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2022-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7361","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96573","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2022-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7362","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96460","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7363","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96348","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2022-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7364","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","96179","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2022-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"7365","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95908","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2021-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"7366","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95815","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"7367","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95643","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"7368","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95561","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"7369","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95451","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2021-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"7370","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95211","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2020-10-14,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7371","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95129","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7372","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","95069","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2020-09-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7373","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","94970","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7374","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","94838","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7375","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","94635","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2020-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7376","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","94516","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2020-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"7377","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","91550","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2019-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"7378","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","90560","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"7379","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","89428","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2019-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"7380","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","88356","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"7381","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","87902","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"7382","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","83859","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2018-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"7383","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","82605","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"7384","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","81412","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2018-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"7385","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","80355","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2018-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"7386","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","79405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2018-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"7387","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","76461","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.777245691,49.1978564,2017-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7388","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","75260","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2017-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7389","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","74056","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7390","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","73001","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.777245691,49.1978564,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7391","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","72107","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2017-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"7392","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","69179","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2016-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7393","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","68372","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2016-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7394","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","68172","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2016-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7395","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","68080","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2016-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7396","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","67959","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2016-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"7397","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","67468","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7398","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","67386","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2015-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7399","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","67260","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2015-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7400","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","66941","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2015-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7401","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","66807","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"7402","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","65469","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2014-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"7403","I4550001","Ru de la Vallée","14","Calvados","14140","CASTILLON","28","Normandie","03","Seine-Normandie","I4557000","Cours d'Eau 09 du Château","64805","0000000134","Onde OFB","1","Ecoulement visible",-0.777245691,49.1978564,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
